stock,trades,total_return,ann_return,sharpe,max_drawdown
300889.SZ,16,-0.08148891696410099,-0.019215455978036422,-0.14519274673812843,-0.46876272323266116
113667.SH,0,0.0,0.0,0.0,0.0
600969.SH,12,-0.3205894803441087,-0.05345639257835555,-0.37616552650867896,-0.5751756299484233
501202.SH,6,-0.04675702742346577,-0.011193535760409157,-0.47376339965036696,-0.16021028134112406
688260.SH,16,-0.019739341311061698,-0.005097912113597114,-0.08528993733404368,-0.4151459292300868
600638.SH,13,-0.35187315791793694,-0.05977701455912254,-0.4071211272248569,-0.4304626283182927
161010.SZ,4,-0.029687707643717864,-0.004313154000289643,-1.5095613837903274,-0.057501739478154894
600743.SH,3,-0.12153823084997184,-0.01824930026301541,-0.47335259396735396,-0.2157676348547719
600435.SH,17,0.21229034243255773,0.027739806612117057,0.03146356465124584,-0.35170830907664236
300489.SZ,23,8.233598529411736,0.3740051666932891,1.1269977893458392,-0.29099816238211534
002615.SZ,13,-0.2486627624897093,-0.039821072601207264,-0.23597302256899888,-0.5102588027477228
881296.SH,10,0.01745518653602085,0.002462563435856824,-0.6959711452245605,-0.050007767191383605
301099.SZ,13,0.44542469489901637,0.11834792934178928,0.4478186624868813,-0.26069795461677253
161031.SZ,6,-0.017956066643302293,-0.0044491032759406135,-0.17254812249619525,-0.24029535819716874
688455.SH,6,0.36693617298175907,0.13318102717618108,0.4689049686450256,-0.22665103556076596
600956.SH,10,-0.36524531027629314,-0.09318090039385996,-0.6734566915721304,-0.4813137890414583
399357.SZ,5,-0.0024010189577217123,-0.0003416135592638758,-2.1673563148209616,-0.02369006608206418
300662.SZ,27,-0.04013302244036154,-0.00596593758192665,-0.1173907296525098,-0.3572617215778498
563010.SH,5,-0.1119532806613952,-0.06691567949691468,-0.4855507619847143,-0.22488921989370675
002343.SZ,20,-0.3664460689172946,-0.06298307649595936,-0.28315961986937055,-0.6799041206779477
300826.SZ,17,-0.4476274394186529,-0.11485033049287874,-0.42798137408278436,-0.5904970718898586
001278.SZ,8,-0.006832479235894251,-0.003336189874458939,-0.08215977238033564,-0.38696526417886684
603107.SH,5,-0.16430585428235123,-0.11838056582441825,-0.8804201323410011,-0.28198536275717867
399018.SZ,1,-0.015994425578266136,-0.0022890718706346513,-3.7468383475021594,-0.01599442557826609
002528.SZ,13,-0.09978308067173247,-0.014854732913110902,-0.1260385946014089,-0.5595814985673052
300514.SZ,23,0.2272437339333575,0.02953215180754376,0.02896446964088157,-0.6112964876655704
560060.SH,5,0.0920481948215377,0.03372491766747432,0.13346093764002806,-0.11239217162290938
300543.SZ,18,-0.05403825436038723,-0.007909221817876233,-0.09495656879522786,-0.48333607290465563
880669.SH,2,0.017984655819246687,0.009285356207914042,-0.404832184308639,-0.02520364873473472
603005.SH,30,0.864301839131862,0.09256933490625263,0.3047979557513092,-0.5288361398923549
688362.SH,10,1.7121266476496975,0.5302472573767563,1.7778665525836992,-0.13148832986403292
159692.SZ,5,-0.054239953613933856,-0.02964409033613591,-0.4100971434527905,-0.1345541617244433
301596.SZ,2,-0.00847948249755881,-0.009167763509303817,-0.5530766353826845,-0.045847820813455176
159629.SZ,8,-0.013446526837995965,-0.005155623032424228,-0.2070971801882024,-0.2486861702614218
301132.SZ,7,0.03504944071743288,0.013341955929938809,-0.049130703007396165,-0.16541870433398784
881375.SH,6,0.008326838564602257,0.0011793046183778966,-0.7468814177547349,-0.03242284221403359
